3.2799e+05 1.2353e-06
3.2924e+05 1.2272e-06
3.3049e+05 1.2191e-06
3.3174e+05 1.2111e-06
3.3299e+05 1.2032e-06
3.3424e+05 1.1954e-06
3.3550e+05 1.1876e-06
3.3676e+05 1.1800e-06
3.3802e+05 1.1724e-06
3.3928e+05 1.1648e-06
3.4054e+05 1.1574e-06
3.4180e+05 1.1501e-06
3.4307e+05 1.1428e-06
3.4433e+05 1.1355e-06
3.4560e+05 1.1284e-06
3.4687e+05 1.1213e-06
3.4814e+05 1.1143e-06
3.4941e+05 1.1074e-06
3.5069e+05 1.1005e-06
3.5196e+05 1.0937e-06
3.5324e+05 1.0870e-06
3.5452e+05 1.0803e-06
3.5580e+05 1.0737e-06
3.5708e+05 1.0672e-06
3.5837e+05 1.0607e-06
3.5965e+05 1.0543e-06
3.6094e+05 1.0480e-06
3.6222e+05 1.0417e-06
3.6351e+05 1.0354e-06
3.6481e+05 1.0293e-06
3.6610e+05 1.0232e-06
3.6739e+05 1.0171e-06
3.6869e+05 1.0111e-06
3.6998e+05 1.0052e-06
3.7128e+05 9.9927e-07
3.7258e+05 9.9343e-07
3.7389e+05 9.8765e-07
3.7519e+05 9.8192e-07
3.7649e+05 9.7625e-07
3.7780e+05 9.7063e-07
3.7911e+05 9.6505e-07
3.8042e+05 9.5953e-07
3.8173e+05 9.5406e-07
3.8304e+05 9.4864e-07
3.8436e+05 9.4326e-07
3.8567e+05 9.3794e-07
3.8699e+05 9.3266e-07
3.8831e+05 9.2743e-07
3.8963e+05 9.2224e-07
3.9095e+05 9.1710e-07
3.9228e+05 9.1201e-07
3.9360e+05 9.0696e-07
3.9493e+05 9.0195e-07
3.9626e+05 8.9699e-07
3.9759e+05 8.9207e-07
3.9892e+05 8.8719e-07
4.0025e+05 8.8236e-07
4.0159e+05 8.7757e-07
4.0293e+05 8.7281e-07
4.0426e+05 8.6810e-07
4.0560e+05 8.6343e-07
4.0694e+05 8.5880e-07
4.0829e+05 8.5421e-07
4.0963e+05 8.4965e-07
4.1098e+05 8.4514e-07
4.1233e+05 8.4066e-07
4.1368e+05 8.3622e-07
4.1503e+05 8.3182e-07
4.1638e+05 8.2745e-07
4.1773e+05 8.2312e-07
4.1909e+05 8.1883e-07
4.2045e+05 8.1457e-07
4.2181e+05 8.1034e-07
4.2317e+05 8.0615e-07
4.2453e+05 8.0200e-07
4.2590e+05 7.9788e-07
4.2726e+05 7.9379e-07
4.2863e+05 7.8973e-07
4.3000e+05 7.8571e-07
4.3137e+05 7.8172e-07
4.3274e+05 7.7776e-07
4.3411e+05 7.7383e-07
4.3549e+05 7.6994e-07
4.3687e+05 7.6607e-07
4.3825e+05 7.6224e-07
4.3963e+05 7.5843e-07
4.4101e+05 7.5466e-07
4.4239e+05 7.5092e-07
4.4378e+05 7.4720e-07
4.4517e+05 7.4351e-07
4.4656e+05 7.3986e-07
4.4795e+05 7.3623e-07
4.4934e+05 7.3263e-07
4.5073e+05 7.2905e-07
4.5213e+05 7.2551e-07
4.5352e+05 7.2199e-07
4.5492e+05 7.1849e-07
4.5632e+05 7.1503e-07
4.5773e+05 7.1159e-07
4.5913e+05 7.0818e-07
4.6054e+05 7.0479e-07
4.6194e+05 7.0143e-07
4.6335e+05 6.9809e-07
4.6476e+05 6.9478e-07
4.6618e+05 6.9149e-07
4.6759e+05 6.8823e-07
4.6901e+05 6.8499e-07
4.7042e+05 6.8177e-07
4.7184e+05 6.7858e-07
4.7326e+05 6.7542e-07
4.7469e+05 6.7227e-07
4.7611e+05 6.6915e-07
4.7754e+05 6.6605e-07
4.7896e+05 6.6298e-07
4.8039e+05 6.5992e-07
4.8182e+05 6.5689e-07
4.8326e+05 6.5388e-07
4.8469e+05 6.5090e-07
4.8613e+05 6.4793e-07
4.8757e+05 6.4498e-07
4.8901e+05 6.4206e-07
4.9045e+05 6.3916e-07
4.9189e+05 6.3627e-07
4.9334e+05 6.3341e-07
4.9478e+05 6.3057e-07
4.9623e+05 6.2775e-07
4.9768e+05 6.2495e-07
4.9913e+05 6.2216e-07
5.0059e+05 6.1940e-07
5.0204e+05 6.1666e-07
5.0350e+05 6.1393e-07
5.0496e+05 6.1123e-07
5.0642e+05 6.0854e-07
5.0788e+05 6.0587e-07
5.0934e+05 6.0322e-07
5.1081e+05 6.0059e-07
5.1228e+05 5.9797e-07
5.1375e+05 5.9538e-07
5.1522e+05 5.9280e-07
5.1669e+05 5.9024e-07
5.1817e+05 5.8770e-07
5.1964e+05 5.8517e-07
5.2112e+05 5.8266e-07
5.2260e+05 5.8017e-07
5.2408e+05 5.7769e-07
5.2557e+05 5.7523e-07
5.2705e+05 5.7279e-07
5.2854e+05 5.7036e-07
5.3003e+05 5.6795e-07
5.3152e+05 5.6556e-07
5.3301e+05 5.6318e-07
5.3451e+05 5.6081e-07
5.3600e+05 5.5847e-07
5.3750e+05 5.5613e-07
5.3900e+05 5.5382e-07
5.4050e+05 5.5152e-07
5.4200e+05 5.4923e-07
5.4351e+05 5.4696e-07
5.4502e+05 5.4470e-07
5.4652e+05 5.4246e-07
5.4803e+05 5.4023e-07
5.4955e+05 5.3801e-07
5.5106e+05 5.3581e-07
5.5258e+05 5.3363e-07
5.5409e+05 5.3146e-07
5.5561e+05 5.2930e-07
5.5714e+05 5.2715e-07
5.5866e+05 5.2502e-07
5.6018e+05 5.2291e-07
5.6171e+05 5.2080e-07
5.6324e+05 5.1871e-07
5.6477e+05 5.1663e-07
5.6630e+05 5.1457e-07
5.6784e+05 5.1252e-07
5.6937e+05 5.1048e-07
5.7091e+05 5.0845e-07
5.7245e+05 5.0644e-07
5.7399e+05 5.0444e-07
5.7553e+05 5.0245e-07
5.7708e+05 5.0047e-07
5.7863e+05 4.9851e-07
5.8018e+05 4.9656e-07
5.8173e+05 4.9461e-07
5.8328e+05 4.9269e-07
5.8483e+05 4.9077e-07
5.8639e+05 4.8886e-07
5.8795e+05 4.8697e-07
5.8951e+05 4.8509e-07
5.9107e+05 4.8322e-07
5.9263e+05 4.8136e-07
5.9420e+05 4.7951e-07
5.9577e+05 4.7767e-07
5.9734e+05 4.7584e-07
5.9891e+05 4.7403e-07
6.0048e+05 4.7222e-07
6.0206e+05 4.7043e-07
6.0363e+05 4.6864e-07
6.0521e+05 4.6687e-07
6.0679e+05 4.6511e-07
6.0838e+05 4.6336e-07
6.0996e+05 4.6161e-07
6.1155e+05 4.5988e-07
6.1314e+05 4.5816e-07
